Accreditation code,Power station name,State,Installed capacity,Postcode,Fuel source(s),Accreditation start date,Suspension status,Baseline (MWh),Comment
SRPVNSW0,Corowa Solar Farm - Solar PV - NSW,NSW,39.4178,2646,Solar,12/02/2021,Unsuspended,0,n/a
HY00TA18,Meadowbank,TAS,40,7140,Hydro,1/04/2001,Unsuspended,167008,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
SRPVNSL1,Limondale Sun Farm 2 - Solar - NSW,NSW,42.853,2715,Solar,29/08/2019,Unsuspended,0,n/a
HY00TA03,Fisher,TAS,43.2,7306,Hydro,1/04/2001,Unsuspended,211526,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00VC11,Cape Nelson South Wind Farm - VIC,VIC,44,3305,Wind,1/02/2010,Unsuspended,0,n/a
WCMGQL01,German Creek Power Station - WCMG - QLD,QLD,45,4746,Waste coal mine gas,1/07/2012,Unsuspended,0,n/a
WD00SA03,Canunda Wind Farm,SA,46,5280,Wind,3/11/2004,Unsuspended,0,n/a
WD00NS07,Gunning Wind Farm - NSW,NSW,46.5,2581,Wind,23/03/2011,Unsuspended,0,n/a
HY00TA09,Catagunya,TAS,48,7140,Hydro,1/04/2001,Unsuspended,218794,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00NS08,Woodlawn Wind Farm - Tarago - NSW,NSW,48.3,2580,Wind,31/05/2011,Unsuspended,0,n/a
BEBMQL05,Racecourse Mill,QLD,48.5,4740,Biomass,1/04/2001,Unsuspended,25438,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
SRPVWA11,Greenough River Solar Farm - WA,WA,49.7304,6530,Solar,13/08/2012,Unsuspended,0,n/a
HY00NS03,Warragamba Power Station,NSW,50,2752,Hydro,1/04/2001,Suspended,39666,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
BEBMQL15,Invicta Mill,QLD,50.5,4809,Biomass,22/05/2001,Unsuspended,63363,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
HY00TA16,Lemonthyme,TAS,51,7304,Hydro,1/04/2001,Unsuspended,289305,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00SA14,The Bluff Wind Farm - SA,SA,52.5,5419,Wind,4/07/2011,Unsuspended,0,n/a
WD00VC03,Challicum Hills Wind Farm,VIC,52.5,3375,Wind,13/12/2002,Unsuspended,0,n/a
SRPVNS36,Broken Hill Solar Plant - NSW,NSW,53,2880,Solar,22/07/2015,Unsuspended,0,n/a
WD00VC29,Salt Creek Wind Farm - VIC,VIC,54,3272,Wind,6/06/2018,Unsuspended,0,n/a
BEBLVC01,Maryvale Mill,VIC,55,3840,Biomass,31/01/2002,Unsuspended,154445,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00WA20,Mumbida Wind Farm - WA,WA,55,6528,Wind,13/05/2013,Unsuspended,0,n/a
SRPVNSA7,Manildra Solar Farm - NSW,NSW,55.872,2865,Solar,1/05/2018,Unsuspended,0,n/a
SRPVNS46,MOREE SOLAR FARM,NSW,56,2400,Solar,22/02/2016,Unsuspended,0,n/a
WD00SA11,Clements Gap Wind Farm - SA,SA,56.7,5523,Wind,14/08/2009,Unsuspended,0,n/a
WD00VC38,Cherry Tree Wind Farm - VIC,VIC,57.6,3660,Wind,3/03/2020,Unsuspended,0,n/a
HY00NS01,Hume Power Station,NSW,58,2640,Hydro,1/04/2001,Unsuspended,222902,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00VC10,Cape Bridgewater Wind Farm - VIC,VIC,58,3305,Wind,1/02/2010,Unsuspended,0,n/a
SRPVQL97,Ratch-Collinsville Solar PV - Qld,QLD,58.6827,4804,Solar,1/08/2018,Unsuspended,0,n/a
HY00QL02,Barron Gorge,QLD,60,4881,Hydro,1/04/2001,Unsuspended,202914,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
SRPVVC80,GANNAWARRA SOLAR FARM - VIC,VIC,60.236,3579,Solar,21/03/2018,Unsuspended,0,n/a
SRPVQLA7,HAYMAN SOLAR FARM - QLD,QLD,60.24,4804,Solar,23/09/2018,Unsuspended,0,n/a
SRPVNSW3,Jemalong Solar Project - Solar PV - NSW,NSW,61.4372,2871,Solar,7/12/2020,Unsuspended,0,n/a
HY00VC01,West Kiewa,VIC,62,3000,Hydro,1/04/2001,Unsuspended,172034,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00QL05,Kennedy Energy Park - Wind and Solar - QLD,QLD,62.5662,4821,Wind,16/08/2019,Unsuspended,0,Wind is the primary fuel source. The total capacity is comprised of: 43.2 MW wind and 19.3662 MW solar. 
BEBLWA02,Kalgoorlie Biodiesel,WA,63,6430,Biomass,1/03/2007,Unsuspended,0,n/a
SRPVQL55,Kidston Solar One - Solar - Qld,QLD,63.168,4871,Solar,5/12/2017,Unsuspended,0,n/a
HY00TA12,Devils Gate,TAS,63.5,7306,Hydro,1/04/2001,Unsuspended,284695,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WCMGQL02,Moranbah North Power Station - WCMG - QLD,QLD,63.8,4744,Waste coal mine gas,1/07/2012,Unsuspended,0,n/a
WD00TA02,Woolnorth Wind Farm,TAS,64.75,7330,Wind,9/05/2002,Unsuspended,0,n/a
HY00NS04,Guthega,NSW,65,2627,Hydro,1/04/2001,Unsuspended,148386,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
SRPVNS88,Parkes Solar Farm - Solar - NSW,NSW,65.9232,2870,Solar,20/12/2017,Unsuspended,0,n/a
WD00SA05,Cathedral Rocks Wind Farm,SA,66,5606,Wind,29/04/2005,Unsuspended,0,n/a
WD00VC13,Oaklands Hill Wind Farm - VIC,VIC,67.2,3293,Wind,19/08/2011,Unsuspended,0,n/a
BEBMQL13,Pioneer Mill,QLD,67.7,4808,Biomass,25/09/2001,Unsuspended,22941,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
SRPVQL85,HAMILTON SOLAR FARM - QLD,QLD,68.889,4804,Solar,3/07/2018,Unsuspended,0,n/a
SRPVQL91,WHITSUNDAY SOLAR FARM - QLD,QLD,68.8896,4804,Solar,11/07/2018,Unsuspended,0,n/a
WD00SA06,Mt Millar Wind Farm,SA,70,5602,Wind,1/12/2005,Unsuspended,0,n/a
SRPVQLE1,Oakey 2 Solar Farm - QLD,QLD,70.0988,4401,Solar,29/04/2019,Unsuspended,0,n/a
SRPVWAC9,Chichester Solar Farm - WA,WA,71.1417,6753,Solar,28/05/2021,Unsuspended,0,n/a
WD00SA10,Hallett 2 Wind Farm - SA,SA,71.4,5418,Wind,27/04/2009,Unsuspended,0,n/a
WD00TA04,Woolnorth Studland Bay,TAS,75,7330,Wind,30/01/2007,Unsuspended,0,n/a
SRPVQLC4,Childers Solar Farm - QLD,QLD,75.0915,4660,Solar,17/12/2018,Unsuspended,0,n/a
SRPVQLM4,Warwick Solar Farm - Solar - QLD,QLD,78.172,4370,Solar,24/04/2020,Unsuspended,0,n/a
HY00TA07,Bastyan,TAS,79.9,7321,Hydro,1/04/2001,Unsuspended,338533,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
HY00TA17,Mackintosh,TAS,79.9,7321,Hydro,1/04/2001,Unsuspended,329485,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00VC32,Crowlands Windfarm - VIC,VIC,79.95,3377,Wind,9/12/2018,Unsuspended,0,n/a
HY00NS08,Blowering,NSW,80,2720,Hydro,1/04/2001,Unsuspended,267080,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00SA02,Lake Bonney Wind Farm Stage 1,SA,80.5,5280,Wind,24/07/2004,Unsuspended,0,n/a
HY00TA23,Tribute,TAS,82.8,7321,Hydro,1/04/2001,Unsuspended,184457,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
HY00TA05,Trevallyn,TAS,83.6,7250,Hydro,1/04/2001,Unsuspended,430514,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00VC35,Elaine Wind Farm - VIC,VIC,83.6,3334,Wind,30/08/2019,Unsuspended,0,n/a
SRPVQLD1,Rugby Run Solar Farm - QLD,QLD,84.7493,4744,Solar,18/01/2019,Unsuspended,0,n/a
WD00NS20,"Bango Wind Farm 2, feeder 999- NSW",NSW,84.8,2586,Wind,6/02/2022,Unsuspended,0,
HY00TA10,Cethana,TAS,85,7306,Hydro,1/04/2001,Unsuspended,389482,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
HY00QL01,Kareeya,QLD,86.4,4854,Hydro,1/04/2001,Unsuspended,417233,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
HY00TA04,Liapootah,TAS,87.3,7140,Hydro,1/04/2001,Unsuspended,405158,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00WA08,Alinta Wind Farm,WA,89.1,6528,Wind,15/07/2005,Unsuspended,0,n/a
SRPVNSS8,Goonumbla Solar Farm - NSW,NSW,89.1168,2870,Solar,15/06/2020,Unsuspended,0,n/a
SRPVQLD9,Clermont Solar Farm - Solar - Queensland,QLD,89.2157,4721,Solar,18/06/2019,Unsuspended,0,n/a
SRPVQLB1,Emerald Solar Park - QLD,QLD,89.6308,4720,Solar,18/09/2018,Unsuspended,0,n/a
HY00TA22,Tarraleah,TAS,90,7140,Hydro,1/04/2001,Unsuspended,508270,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00SA04,Wattle Point Wind farm,SA,90.75,5583,Wind,13/03/2005,Unsuspended,0,n/a
WD00SA08,Hallett Wind Farm SA,SA,92.4,5419,Wind,14/05/2007,Unsuspended,0,n/a
SRPVQLB8,Susan River Solar Farm - QLD,QLD,95.545,4655,Solar,20/11/2018,Unsuspended,0,n/a
WD00NS15,Crookwell 2 Wind Farm NSW,NSW,96.04,2583,Wind,15/06/2018,Unsuspended,0,n/a
SRPVVCZ3,Winton Solar Farm - VIC,VIC,100.2481,3673,Solar,9/02/2021,Unsuspended,0,n/a
WD00SA09,Snowtown Wind Farm - SA,SA,100.8,5520,Wind,24/12/2007,Unsuspended,0,n/a
SRPVNS31,Nyngan Solar Plant - NSW,NSW,102,2825,Solar,21/03/2015,Unsuspended,0,n/a
WD00SA18,Hornsdale Wind Farm Stage 1 - SA,SA,102.4,5491,Wind,22/06/2016,Unsuspended,0,n/a
WD00SA19,Hornsdale Wind Farm Stage 2 - SA,SA,102.4,5491,Wind,10/02/2017,Unsuspended,0,n/a
WD00WA09,Emu Downs Wind Farm - WA,WA,104.75,6521,Wind,21/07/2006,Unsuspended,0,Wind is the primary fuel source. The solar component was added as an expansion to the wind farm on 1/08/2017. The total capacity is comprised of: 79.2 MW wind and 25.55 MW solar. 
SRPVVCV0,Yatpool Solar Farm - Solar PV - Vic,VIC,106.4974,3494,Solar,30/11/2020,Unsuspended,0,n/a
WD00VC20,Bald Hills Wind Farm - VIC,VIC,106.6,3956,Wind,24/02/2015,Unsuspended,0,n/a
WD00NS11,Taralga Wind Farm - NSW,NSW,106.8,2580,Wind,22/12/2014,Unsuspended,0,n/a
WD00VC48,Berrybank 2 Wind Farm - Wind - VIC,VIC,109.2,3351,Wind,16/08/2022,Unsuspended,0,
SRPVVCF9,Wemen Solar Farm - Vic,VIC,109.8714,3549,Solar,7/11/2018,Unsuspended,0,n/a
SRPVQLW1,Moura Solar Farm - Solar - QLD,QLD,109.9438,4702,Solar,21/10/2022,Unsuspended,0,
SRPVVCB9,Bannerton Solar Park - VIC,VIC,110.1951,3549,Solar,20/07/2018,Unsuspended,0,n/a
SRPXNS42,Sebastopol Solar Farm - Solar - NSW,NSW,110.6132,2666,Solar,19/11/2021,Unsuspended,0,n/a
SRPVNSI1,Beryl Solar Farm - NSW,NSW,110.9044,2852,Solar,15/04/2019,Unsuspended,0,n/a
WD00TA13,Granville Harbour Wind Farm - Wind - TAS,TAS,111.6,7469,Wind,28/01/2020,Unsuspended,0,n/a
WDOOSA20,Hornsdale Wind Farm Stage 3 - SA,SA,112,5491,Wind,16/08/2017,Unsuspended,0,n/a
SRPVVCF1,Karadoc Solar Farm - VIC,VIC,112.459,3494,Solar,24/10/2018,Unsuspended,0,n/a
WD00NS10,Boco Rock Wind Farm - NSW,NSW,113.18,2630,Wind,1/09/2014,Unsuspended,0,n/a
WD00NS16,Bodangora Wind Farm Pty Limited-NSW,NSW,113.19,2820,Wind,6/08/2018,Unsuspended,0,n/a
BEBMWA03,Worsley Multi Fuel Cogeneration Plant - WA,WA,115,6225,Biomass,6/11/2017,Unsuspended,0,The total capacity is comprised of: 17 MW biomass and 98 MW diesel. 
WD00SA21,Willogoleche Wind Farm - SA,SA,119.36,5419,Wind,24/07/2018,Unsuspended,0,n/a
SRPXNS40,Hillston Sun Farm - Solar - NSW,NSW,119.3814,2675,Solar,30/10/2021,Unsuspended,0,n/a
SRPVNSR0,Bomen Solar Farm - NSW,NSW,121.5399,2650,Solar,16/03/2020,Unsuspended,0,n/a
HY00TA02,Tungatinah,TAS,125,7140,Hydro,1/04/2001,Unsuspended,492035,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00SA17,Snowtown South Wind Farm - SA,SA,126,5520,Wind,2/10/2013,Unsuspended,0,n/a
SRPVQLD4,Lilyvale Solar Farm - QLD,QLD,126.2016,4709,Solar,15/02/2019,Unsuspended,0,n/a
SRPVSAA6,Tailem Bend Solar - SA,SA,127.2375,5260,Solar,13/02/2019,Unsuspended,0,n/a
SRPVQL70,CLARE SOLAR FARM - QLD,QLD,127.8225,4807,Solar,16/03/2018,Unsuspended,0,n/a
SRPVVCK3,Numurkah Solar - Solar - VIC,VIC,128.0305,3636,Solar,10/05/2019,Unsuspended,0,n/a
SRPVQLG4,Haughton Solar Farm - QLD,QLD,130.7453,4809,Solar,28/05/2019,Unsuspended,0,n/a
WD00SA13,Waterloo Wind Farm - SA,SA,130.8,5413,Wind,20/08/2010,Unsuspended,0,n/a
WD00VC17,Mt Mercer Wind Farm - VIC,VIC,131.2,3352,Wind,17/11/2013,Unsuspended,0,n/a
SRPVNSM7,Nevertire Solar Farm - Solar - NSW,NSW,131.8473,2826,Solar,6/11/2019,Unsuspended,0,n/a
SRPVWAB8,Merredin Solar WA,WA,131.9651,6415,Solar,1/06/2020,Unsuspended,0,n/a
WD00SA15,North Brown Hill Wind Farm - SA,SA,132.3,5491,Wind,13/08/2010,Unsuspended,0,n/a
SRPVQLJ3,Yarranlea solar QLD,QLD,133.769,4356,Solar,19/11/2019,Unsuspended,0,n/a
HY00VC06,Eildon Power Station,VIC,135,3713,Hydro,20/06/2001,Unsuspended,197259,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
SRPVQL90,Darling Downs Solar Farm - QLD,QLD,137.592,4406,Solar,27/07/2018,Unsuspended,0,n/a
SRPVSA52,Bungala One Solar Farm SA,SA,137.8296,5700,Solar,11/05/2018,Unsuspended,0,n/a
SRPVSA74,Bungala Two Solar Farm SA,SA,137.9754,5713,Solar,24/09/2018,Unsuspended,0,n/a
WD00VC28,Mt Gellibrand Wind Farm - VIC,VIC,138.6,3241,Wind,12/06/2018,Unsuspended,0,n/a
WD00NS06,Capital Wind Farm - NSW,NSW,140.7,2621,Wind,8/07/2009,Unsuspended,0,n/a
SRPXNS45,Metz Solar Farm - Solar - NSW,NSW,141.5063,2350,Solar,1/03/2022,Unsuspended,0,
WD00NS18,Crudine Ridge Wind Farm - Wind - NSW,NSW,141.71,2850,Wind,28/11/2020,Unsuspended,0,n/a
HY00TA13,John Butters,TAS,144,7000,Hydro,1/04/2001,Unsuspended,522831,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00SA16,Snowtown Wind Farm Stage 2 - SA,SA,144,5520,Wind,1/10/2013,Unsuspended,0,n/a
SRPVQLP6,Gangarri Solar Farm - Solar - QLD,QLD,144.0118,4419,Solar,2/12/2020,Unsuspended,0,n/a
WD00VC34,Yendon Wind Farm - VIC,VIC,144.4,3352,Wind,10/05/2019,Unsuspended,0,n/a
HY00VC08,Bogong Hydro - VIC,VIC,147.6,3699,Hydro,5/10/2009,Unsuspended,0,n/a
SRPVQL95,Ross River Solar Farm - QLD,QLD,148.368,4815,Solar,24/08/2018,Unsuspended,0,n/a
WD00TA12,Cattle Hill Wind Farm - TAS,TAS,148.4,7030,Wind,4/09/2019,Unsuspended,0,n/a
SRPVVCY1,Glenrowan West Solar Farm - Solar - VIC,VIC,148.9182,3675,Solar,8/12/2020,Unsuspended,0,n/a
HY00VC05,Dartmouth,VIC,150,3701,Hydro,20/06/2001,Unsuspended,231228,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
SRPVQL69,Sun Metals -Solar- Qld,QLD,151.2249,4811,Solar,15/03/2018,Unsuspended,0,n/a
SRPXNS25,Gunnedah Solar Farm - Solar - NSW,NSW,153.7767,2380,Solar,29/06/2021,Unsuspended,0,n/a
SRWDWA01,Badgingarra Renewable Facility - Wind & Solar - WA,WA,154.318,6521,Wind,17/01/2019,Unsuspended,0,Wind is the primary fuel source. The total capacity is comprised of: 133.2 MW wind and 21.118 MW solar.
WD00QL06,Kaban Wind Farm - Wind Power - QLD,QLD,156.8,4888,Wind,30/09/2022,Unsuspended,0,
WD00VC47,Mortlake South Wind Farm - VIC,VIC,157.5,3265,Wind,18/07/2022,Unsuspended,0,
WD00SA07,Lake Bonney Wind Farm Stage 2,SA,159,5280,Wind,2/07/2007,Unsuspended,0,n/a
WD00NS19,"Bango Wind Farm 1, feeder 973 - NSW",NSW,159,2586,Wind,23/05/2021,Unsuspended,0,n/a
HY00VC03,McKay Creek,VIC,160,3000,Hydro,1/04/2001,Unsuspended,100172,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00TA08,Musselroe Wind Farm - TAS,TAS,168,7264,Wind,23/04/2013,Unsuspended,0,n/a
SRPVNSJ1,Finley Solar Farm - Solar - NSW,NSW,175.2911,2713,Solar,2/08/2019,Unsuspended,0,n/a
WD00QL03,Mount Emerald Wind Farm - Qld,QLD,180.45,4880,Wind,20/08/2018,Unsuspended,0,n/a
WD00VC43,Berrybank 1 Wind Farm - Wind - VIC,VIC,180.6,3323,Wind,5/02/2021,Unsuspended,0,n/a
SRPVQLA6,DAYDREAM SOLAR FARM  - QLD,QLD,180.7488,4804,Solar,20/09/2018,Unsuspended,0,n/a
WD00WA24,Warradarge Wind Farm - Wind - WA,WA,183.6,6518,Wind,5/08/2020,Unsuspended,0,n/a
SRPVNSE5,Coleambally Solar Farm - NSW - Solar,NSW,188.6799,2707,Solar,6/09/2018,Unsuspended,0,n/a
SRPXNS33,Suntop Solar Farm - NSW,NSW,190.8673,2820,Solar,6/08/2021,Unsuspended,0,n/a
WD00VC09,Waubra Wind Farm - VIC,VIC,192,3352,Wind,10/03/2009,Unsuspended,0,n/a
WD00NS14,Silverton Wind Farm - NSW,NSW,198.94,2880,Wind,12/05/2018,Unsuspended,0,n/a
SRPVQLT4,BLUE GRASS SOLAR FARM - SOLAR - QLD,QLD,199.8226,4413,Solar,29/04/2022,Unsuspended,0,
SRPVNSW1,Wellington Solar Farm - Solar - NSW,NSW,200.02,2820,Solar,14/11/2020,Unsuspended,0,n/a
WD00NS12,White Rock Wind Farm - NSW,NSW,200.172,2370,Wind,16/06/2017,Unsuspended,0,Wind is the primary fuel source. The solar component was added as an expansion to the wind farm on 20/09/2018. The total capacity is comprised of: 175 MW wind and 25.172 MW solar. 
SRPVQLT1,Columboola Solar Farm - QLD,QLD,202.5005,4415,Solar,1/12/2021,Unsuspended,0,n/a
WD00VC40,Bulgana Green Power Hub - Wind - VIC,VIC,204.4,3384,Wind,12/05/2020,Unsuspended,0,n/a
WD00WA15,Collgar Wind Farm - WA,WA,206,6415,Wind,14/05/2011,Unsuspended,0,n/a
WD00VC46,Murra Warra Wind Farm Stage 2 - VIC,VIC,209,3401,Wind,23/12/2021,Unsuspended,0,
WD00SA22,LGWF-Wind-SA,SA,212.4,5715,Wind,3/04/2019,Unsuspended,0,n/a
WD00WA23,Yandin Wind Farm - WA,WA,214.2,6507,Wind,13/07/2020,Unsuspended,0,n/a
SRPVQLV0,Woolooga Solar Farm - Solar - QLD,QLD,214.3372,4570,Solar,22/04/2022,Unsuspended,0,
WD00VC33,Murra Warra Wind Farm Stage 1 - VIC,VIC,225.7,3401,Wind,9/04/2019,Unsuspended,0,n/a
WD00NS17,Collector Wind Farm - NSW,NSW,226.8,2581,Wind,10/11/2020,Unsuspended,0,n/a
HY00TA20,Reece,TAS,231.2,7321,Hydro,1/04/2001,Unsuspended,910156,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00VC24,"Ararat Wind Farm, VIC",VIC,242,3377,Wind,15/08/2016,Unsuspended,0,n/a
SRPVNSL8,Sunraysia Solar Farm - NSW,NSW,255.3855,2715,Solar,18/10/2019,Unsuspended,0,n/a
SRPVVCX1,Kiamal Solar Farm - Solar - VIC,VIC,256.4803,3490,Solar,4/09/2020,Unsuspended,0,n/a
WD00NS13,Sapphire Wind Farm - NSW,NSW,270,2360,Wind,20/12/2017,Unsuspended,0,n/a
HY00NS06,Tumut 2,NSW,286.4,2630,Hydro,1/04/2001,Unsuspended,776260,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00NS09,Gullen Range Wind and Solar Farm - NSW,NSW,293.8056,2580,Wind,25/11/2013,Unsuspended,0,Wind is the primary fuel source. The solar component was added as an expansion to the wind farm on 29/06/2017. The total capacity is comprised of: 172 MW wind and 13.3056 MW solar. 
SRPVNSM9,Limondale Sun Farm 1 - Solar - NSW,NSW,306.0205,2715,Solar,2/12/2019,Unsuspended,0,n/a
WD00VC41,Moorabool Wind Farm - Vic,VIC,312,3342,Wind,15/05/2020,Unsuspended,0,n/a
SRWDSA02,PAREP 1 PTY LIMITED-WIND SOLAR- SA,SA,316.8818,5700,Wind,19/04/2022,Unsuspended,0,
HY00TA06,Poatina,TAS,327,7302,Hydro,1/04/2001,Unsuspended,1033831,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
HY00NS05,Tumut 1,NSW,329.6,2630,Hydro,1/04/2001,Unsuspended,844046,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
SRPVNSN8,Darlington Point Solar Farm - Solar - NSW,NSW,332.8055,2706,Solar,17/12/2019,Unsuspended,0,n/a
WD00VC37,Dundonnell Wind Farm - VIC,VIC,336,3271,Wind,11/03/2020,Unsuspended,0,n/a
WD00VC14,Macarthur Wind Farm - VIC,VIC,420,3286,Wind,30/09/2012,Unsuspended,0,n/a
HY00TA01,Gordon,TAS,432,7139,Hydro,1/04/2001,Unsuspended,1239971,This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.
WD00QL04,Coopers Gap Wind Farm - Wind - QLD,QLD,452.89,4610,Wind,2/09/2019,Unsuspended,0,n/a
SRPVQLS8,Western Downs Green Power Hub - Solar - QLD,QLD,460.011,4413,Solar,17/11/2021,Unsuspended,0,n/a
BEBGQL05,Swanbank,QLD,480,4305,Biomass,1/04/2001,Unsuspended,0,n/a
SRPXNS94,New England Solar Farm - NSW,NSW,522.3953,2358,Solar,15/09/2022,Unsuspended,0,
WD00VC39,Stockyard Hill - Wind - VIC,VIC,531.93,3373,Wind,28/04/2020,Unsuspended,0,n/a
